Barcode_plot,uri,Date event,Category,Subject,Content
36/DZ_PG_17/ZM4348/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000036,28/05/2017,Expert Annotation,3 leaf stage,
36/DZ_PG_17/ZM4348/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000036,12/07/2017,Expert Annotation,Anthesis time,
36/DZ_PG_17/ZM4348/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000036,13/07/2017,Expert Annotation,Silking time,
36/DZ_PG_17/ZM4348/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000036,22/09/2017,Operation,Harvesting,
360/DZ_PG_41/ZM4378/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000360,19/05/2017,Operation,Sowing,
360/DZ_PG_41/ZM4378/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000360,25/05/2017,Expert Annotation,Emergence,
360/DZ_PG_41/ZM4378/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000360,28/05/2017,Expert Annotation,3 leaf stage,
360/DZ_PG_41/ZM4378/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000360,16/07/2017,Expert Annotation,Anthesis time,
360/DZ_PG_41/ZM4378/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000360,20/07/2017,Expert Annotation,Silking time,
360/DZ_PG_41/ZM4378/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000360,20/09/2017,Operation,Harvesting,
361/DZ_PG_03/ZM4377/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000361,19/05/2017,Operation,Sowing,
361/DZ_PG_03/ZM4377/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000361,25/05/2017,Expert Annotation,Emergence,
361/DZ_PG_03/ZM4377/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000361,28/05/2017,Expert Annotation,3 leaf stage,
361/DZ_PG_03/ZM4377/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000361,15/07/2017,Expert Annotation,Anthesis time,
361/DZ_PG_03/ZM4377/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000361,20/07/2017,Expert Annotation,Silking time,
361/DZ_PG_03/ZM4377/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000361,20/09/2017,Operation,Harvesting,
362/DZ_PG_27/ZM4354/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000362,19/05/2017,Operation,Sowing,
362/DZ_PG_27/ZM4354/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000362,25/05/2017,Expert Annotation,Emergence,
362/DZ_PG_27/ZM4354/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000362,28/05/2017,Expert Annotation,3 leaf stage,
362/DZ_PG_27/ZM4354/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000362,09/07/2017,Expert Annotation,Anthesis time,
362/DZ_PG_27/ZM4354/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000362,17/07/2017,Expert Annotation,Silking time,
362/DZ_PG_27/ZM4354/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000362,20/09/2017,Operation,Harvesting,
363/DZ_PG_25/ZM4382/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000363,19/05/2017,Operation,Sowing,
363/DZ_PG_25/ZM4382/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000363,25/05/2017,Expert Annotation,Emergence,
363/DZ_PG_25/ZM4382/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000363,28/05/2017,Expert Annotation,3 leaf stage,
363/DZ_PG_25/ZM4382/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000363,16/07/2017,Expert Annotation,Anthesis time,
363/DZ_PG_25/ZM4382/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000363,23/07/2017,Expert Annotation,Silking time,
363/DZ_PG_25/ZM4382/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000363,20/09/2017,Operation,Harvesting,
364/DZ_PG_16/ZM4359/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000364,19/05/2017,Operation,Sowing,
364/DZ_PG_16/ZM4359/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000364,25/05/2017,Expert Annotation,Emergence,
364/DZ_PG_16/ZM4359/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000364,28/05/2017,Expert Annotation,3 leaf stage,
364/DZ_PG_16/ZM4359/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000364,10/07/2017,Expert Annotation,Anthesis time,
364/DZ_PG_16/ZM4359/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000364,23/07/2017,Expert Annotation,Silking time,
364/DZ_PG_16/ZM4359/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000364,20/09/2017,Operation,Harvesting,
365/DZ_PG_44/ZM4369/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000365,19/05/2017,Operation,Sowing,
365/DZ_PG_44/ZM4369/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000365,25/05/2017,Expert Annotation,Emergence,
365/DZ_PG_44/ZM4369/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000365,28/05/2017,Expert Annotation,3 leaf stage,
365/DZ_PG_44/ZM4369/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000365,12/07/2017,Expert Annotation,Anthesis time,
365/DZ_PG_44/ZM4369/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000365,15/07/2017,Expert Annotation,Silking time,
365/DZ_PG_44/ZM4369/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000365,20/09/2017,Operation,Harvesting,
366/DZ_PG_10/ZM4365/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000366,19/05/2017,Operation,Sowing,
366/DZ_PG_10/ZM4365/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000366,25/05/2017,Expert Annotation,Emergence,
366/DZ_PG_10/ZM4365/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000366,28/05/2017,Expert Annotation,3 leaf stage,
366/DZ_PG_10/ZM4365/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000366,12/07/2017,Expert Annotation,Anthesis time,
366/DZ_PG_10/ZM4365/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000366,21/07/2017,Expert Annotation,Silking time,
366/DZ_PG_10/ZM4365/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000366,20/09/2017,Operation,Harvesting,
367/DZ_PG_21/ZM4360/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000367,19/05/2017,Operation,Sowing,
367/DZ_PG_21/ZM4360/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000367,25/05/2017,Expert Annotation,Emergence,
367/DZ_PG_21/ZM4360/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000367,28/05/2017,Expert Annotation,3 leaf stage,
367/DZ_PG_21/ZM4360/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000367,07/07/2017,Expert Annotation,Anthesis time,
367/DZ_PG_21/ZM4360/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000367,12/07/2017,Expert Annotation,Silking time,
367/DZ_PG_21/ZM4360/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000367,20/09/2017,Operation,Harvesting,
368/DZ_PG_45/ZM4385/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000368,19/05/2017,Operation,Sowing,
368/DZ_PG_45/ZM4385/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000368,25/05/2017,Expert Annotation,Emergence,
368/DZ_PG_45/ZM4385/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000368,28/05/2017,Expert Annotation,3 leaf stage,
368/DZ_PG_45/ZM4385/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000368,18/07/2017,Expert Annotation,Anthesis time,
368/DZ_PG_45/ZM4385/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000368,14/07/2017,Expert Annotation,Silking time,
368/DZ_PG_45/ZM4385/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000368,20/09/2017,Operation,Harvesting,
369/DZ_PG_35/ZM4358/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000369,19/05/2017,Operation,Sowing,
369/DZ_PG_35/ZM4358/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000369,25/05/2017,Expert Annotation,Emergence,
369/DZ_PG_35/ZM4358/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000369,28/05/2017,Expert Annotation,3 leaf stage,
369/DZ_PG_35/ZM4358/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000369,12/07/2017,Expert Annotation,Anthesis time,
369/DZ_PG_35/ZM4358/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000369,21/07/2017,Expert Annotation,Silking time,
369/DZ_PG_35/ZM4358/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000369,20/09/2017,Operation,Harvesting,
37/DZ_PG_43/ZM4380/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000037,19/05/2017,Operation,Sowing,
37/DZ_PG_43/ZM4380/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000037,25/05/2017,Expert Annotation,Emergence,
37/DZ_PG_43/ZM4380/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000037,28/05/2017,Expert Annotation,3 leaf stage,
37/DZ_PG_43/ZM4380/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000037,12/07/2017,Expert Annotation,Anthesis time,
37/DZ_PG_43/ZM4380/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000037,12/07/2017,Expert Annotation,Silking time,
37/DZ_PG_43/ZM4380/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000037,22/09/2017,Operation,Harvesting,
370/DZ_PG_08/ZM4343/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000370,19/05/2017,Operation,Sowing,
370/DZ_PG_08/ZM4343/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000370,25/05/2017,Expert Annotation,Emergence,
370/DZ_PG_08/ZM4343/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000370,28/05/2017,Expert Annotation,3 leaf stage,
370/DZ_PG_08/ZM4343/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000370,12/07/2017,Expert Annotation,Anthesis time,
370/DZ_PG_08/ZM4343/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000370,25/07/2017,Expert Annotation,Silking time,
370/DZ_PG_08/ZM4343/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000370,20/09/2017,Operation,Harvesting,
371/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000371,19/05/2017,Operation,Sowing,
371/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000371,25/05/2017,Expert Annotation,Emergence,
371/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000371,28/05/2017,Expert Annotation,3 leaf stage,
371/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000371,16/07/2017,Expert Annotation,Anthesis time,
371/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000371,20/07/2017,Expert Annotation,Silking time,
371/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000371,20/09/2017,Operation,Harvesting,
372/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000372,19/05/2017,Operation,Sowing,
372/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000372,25/05/2017,Expert Annotation,Emergence,
372/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000372,28/05/2017,Expert Annotation,3 leaf stage,
372/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000372,17/07/2017,Expert Annotation,Anthesis time,
372/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000372,20/07/2017,Expert Annotation,Silking time,
372/DKC4590/XXXX/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000372,20/09/2017,Operation,Harvesting,
373/DZ_PG_17/ZM4348/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000373,19/05/2017,Operation,Sowing,
373/DZ_PG_17/ZM4348/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000373,25/05/2017,Expert Annotation,Emergence,
373/DZ_PG_17/ZM4348/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000373,28/05/2017,Expert Annotation,3 leaf stage,
373/DZ_PG_17/ZM4348/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000373,14/07/2017,Expert Annotation,Anthesis time,
373/DZ_PG_17/ZM4348/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000373,23/07/2017,Expert Annotation,Silking time,
373/DZ_PG_17/ZM4348/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000373,20/09/2017,Operation,Harvesting,
374/DZ_PG_07/ZM4351/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000374,19/05/2017,Operation,Sowing,
374/DZ_PG_07/ZM4351/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000374,25/05/2017,Expert Annotation,Emergence,
374/DZ_PG_07/ZM4351/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000374,28/05/2017,Expert Annotation,3 leaf stage,
374/DZ_PG_07/ZM4351/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000374,09/07/2017,Expert Annotation,Anthesis time,
374/DZ_PG_07/ZM4351/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000374,23/07/2017,Expert Annotation,Silking time,
374/DZ_PG_07/ZM4351/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000374,20/09/2017,Operation,Harvesting,
375/DZ_PG_20/ZM4344/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000375,19/05/2017,Operation,Sowing,
375/DZ_PG_20/ZM4344/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000375,25/05/2017,Expert Annotation,Emergence,
375/DZ_PG_20/ZM4344/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000375,28/05/2017,Expert Annotation,3 leaf stage,
375/DZ_PG_20/ZM4344/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000375,11/07/2017,Expert Annotation,Anthesis time,
375/DZ_PG_20/ZM4344/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000375,24/07/2017,Expert Annotation,Silking time,
375/DZ_PG_20/ZM4344/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000375,20/09/2017,Operation,Harvesting,
376/DZ_PG_09/ZM4368/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000376,19/05/2017,Operation,Sowing,
376/DZ_PG_09/ZM4368/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000376,25/05/2017,Expert Annotation,Emergence,
376/DZ_PG_09/ZM4368/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000376,28/05/2017,Expert Annotation,3 leaf stage,
376/DZ_PG_09/ZM4368/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000376,10/07/2017,Expert Annotation,Anthesis time,
376/DZ_PG_09/ZM4368/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000376,23/07/2017,Expert Annotation,Silking time,
376/DZ_PG_09/ZM4368/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000376,20/09/2017,Operation,Harvesting,
377/DZ_PG_22/ZM4349/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000377,19/05/2017,Operation,Sowing,
377/DZ_PG_22/ZM4349/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000377,25/05/2017,Expert Annotation,Emergence,
377/DZ_PG_22/ZM4349/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000377,28/05/2017,Expert Annotation,3 leaf stage,
377/DZ_PG_22/ZM4349/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000377,13/07/2017,Expert Annotation,Anthesis time,
377/DZ_PG_22/ZM4349/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000377,23/07/2017,Expert Annotation,Silking time,
377/DZ_PG_22/ZM4349/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000377,20/09/2017,Operation,Harvesting,
378/DZ_PG_13/ZM4379/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000378,19/05/2017,Operation,Sowing,
378/DZ_PG_13/ZM4379/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000378,25/05/2017,Expert Annotation,Emergence,
378/DZ_PG_13/ZM4379/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000378,28/05/2017,Expert Annotation,3 leaf stage,
378/DZ_PG_13/ZM4379/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000378,15/07/2017,Expert Annotation,Anthesis time,
378/DZ_PG_13/ZM4379/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000378,23/07/2017,Expert Annotation,Silking time,
378/DZ_PG_13/ZM4379/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000378,20/09/2017,Operation,Harvesting,
379/DZ_PG_63/ZM4392/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000379,19/05/2017,Operation,Sowing,
379/DZ_PG_63/ZM4392/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000379,25/05/2017,Expert Annotation,Emergence,
379/DZ_PG_63/ZM4392/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000379,28/05/2017,Expert Annotation,3 leaf stage,
379/DZ_PG_63/ZM4392/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000379,16/07/2017,Expert Annotation,Anthesis time,
379/DZ_PG_63/ZM4392/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000379,20/07/2017,Expert Annotation,Silking time,
379/DZ_PG_63/ZM4392/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000379,20/09/2017,Operation,Harvesting,
38/DZ_PG_21/ZM4360/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000038,19/05/2017,Operation,Sowing,
38/DZ_PG_21/ZM4360/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000038,25/05/2017,Expert Annotation,Emergence,
38/DZ_PG_21/ZM4360/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000038,28/05/2017,Expert Annotation,3 leaf stage,
38/DZ_PG_21/ZM4360/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000038,05/07/2017,Expert Annotation,Anthesis time,
38/DZ_PG_21/ZM4360/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000038,06/07/2017,Expert Annotation,Silking time,
38/DZ_PG_21/ZM4360/WW/1/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000038,22/09/2017,Operation,Harvesting,
380/DZ_PG_50/ZM4363/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000380,19/05/2017,Operation,Sowing,
380/DZ_PG_50/ZM4363/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000380,25/05/2017,Expert Annotation,Emergence,
380/DZ_PG_50/ZM4363/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000380,28/05/2017,Expert Annotation,3 leaf stage,
380/DZ_PG_50/ZM4363/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000380,13/07/2017,Expert Annotation,Anthesis time,
380/DZ_PG_50/ZM4363/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000380,23/07/2017,Expert Annotation,Silking time,
380/DZ_PG_50/ZM4363/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000380,20/09/2017,Operation,Harvesting,
381/DZ_PG_47/ZM4362/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000381,19/05/2017,Operation,Sowing,
381/DZ_PG_47/ZM4362/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000381,25/05/2017,Expert Annotation,Emergence,
381/DZ_PG_47/ZM4362/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000381,28/05/2017,Expert Annotation,3 leaf stage,
381/DZ_PG_47/ZM4362/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000381,12/07/2017,Expert Annotation,Anthesis time,
381/DZ_PG_47/ZM4362/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000381,23/07/2017,Expert Annotation,Silking time,
381/DZ_PG_47/ZM4362/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000381,20/09/2017,Operation,Harvesting,
382/DZ_PG_31/ZM4347/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000382,19/05/2017,Operation,Sowing,
382/DZ_PG_31/ZM4347/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000382,25/05/2017,Expert Annotation,Emergence,
382/DZ_PG_31/ZM4347/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000382,28/05/2017,Expert Annotation,3 leaf stage,
382/DZ_PG_31/ZM4347/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000382,07/07/2017,Expert Annotation,Anthesis time,
382/DZ_PG_31/ZM4347/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000382,12/07/2017,Expert Annotation,Silking time,
382/DZ_PG_31/ZM4347/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000382,20/09/2017,Operation,Harvesting,
383/DZ_PG_69/ZM4396/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000383,19/05/2017,Operation,Sowing,
383/DZ_PG_69/ZM4396/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000383,25/05/2017,Expert Annotation,Emergence,
383/DZ_PG_69/ZM4396/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000383,28/05/2017,Expert Annotation,3 leaf stage,
383/DZ_PG_69/ZM4396/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000383,14/07/2017,Expert Annotation,Anthesis time,
383/DZ_PG_69/ZM4396/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000383,20/07/2017,Expert Annotation,Silking time,
383/DZ_PG_69/ZM4396/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000383,20/09/2017,Operation,Harvesting,
384/DZ_PG_52/ZM4370/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000384,19/05/2017,Operation,Sowing,
384/DZ_PG_52/ZM4370/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000384,25/05/2017,Expert Annotation,Emergence,
384/DZ_PG_52/ZM4370/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000384,28/05/2017,Expert Annotation,3 leaf stage,
384/DZ_PG_52/ZM4370/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000384,13/07/2017,Expert Annotation,Anthesis time,
384/DZ_PG_52/ZM4370/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000384,20/07/2017,Expert Annotation,Silking time,
384/DZ_PG_52/ZM4370/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000384,20/09/2017,Operation,Harvesting,
385/DZ_PG_72/ZM4398/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000385,19/05/2017,Operation,Sowing,
385/DZ_PG_72/ZM4398/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000385,25/05/2017,Expert Annotation,Emergence,
385/DZ_PG_72/ZM4398/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000385,28/05/2017,Expert Annotation,3 leaf stage,
385/DZ_PG_72/ZM4398/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000385,16/07/2017,Expert Annotation,Anthesis time,
385/DZ_PG_72/ZM4398/WD2/2/DIA2017-05-19,http://www.phenome-fppn.fr/diaphen/2017/o17000385,20/07/2017,Expert Annotation,Silking time,
